generic_id,created_at,complaint_status_id,voteup_count,city_id,ward_id,category_id,sub_category_id,civic_agency_id,title,description,location
W0630C210965,"Matunga railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,995,313,314,28,"24-01-2017 12:03","Badly maintained Matunga station","Matunga Central Railway Workshop, Hanuman Nagar, Dadar, Mumbai, Maharashtra 400019"
W0780C210966,"There are numerous hawkers on bridge steps leading from skywalk to road. There is a lot of garbage on this step bridge. Also skywalk is getting encroached upon by hawkers.",3,0,2,1010,6,155,22,"24-01-2017 12:04","Garbage and hawkers.","Santacruz Railway Bridge, Railway Colony, Santacruz East, Mumbai, Maharashtra 400055, India"
W010C210967,"Mansarovar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,937,313,314,28,"24-01-2017 12:04","Badly maintained Mansarovar station","Navi Mumbai, Maharashtra 410206"
W0650C210968,"Sanpada railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,997,313,314,28,"24-01-2017 12:06","Badly maintained Sanpada station","Sanpada Subway, Sector 3, Sanpada, Navi Mumbai, Maharashtra 400705"
W050C210969,"Masjid Bunder railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,935,313,314,28,"24-01-2017 12:07","Badly maintained Masjid Bunder station","A Gandhi Marg, Vadgadi, Masjid Bandar West, Masjid Bandar, Mumbai, Maharashtra 400003"
W0700C210971,"Sion railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1002,313,314,28,"24-01-2017 12:08","Badly maintained Sion station","Swamy Vallabhdas Rd, Sion Railway Colony, Chunabhatti, Sion, Mumbai, Maharashtra 400017"
W0270C210972,"Mumbai Central railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,953,313,314,28,"24-01-2017 12:09","Badly maintained Mumbai Central station","Tulsiwadi Path, Dadal Estate, Bane Compound, Tardeo, Mumbai, Maharashtra 400034"
W0930C210973,"Nerul railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1025,313,314,28,"24-01-2017 12:11","Badly maintained Nerul station","Railway Overbridge (South), Vighnahar Co-Operative Housing Society, Sector 20, Nerul, Navi Mumbai, Maharashtra 400706"
W0920C210974,"Vasai Road railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1024,313,314,28,"24-01-2017 12:12","Badly maintained Vasai Road station","Vasai Station Rd, Samarth Krupa Nagar, Vasai East, Vasai, Maharashtra 401202"
W0270C210976,"Mumbai Central railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,953,313,314,28,"24-01-2017 12:13","Badly maintained Mumbai Central station","Tulsiwadi Path, Dadal Estate, Bane Compound, Tardeo, Mumbai, Maharashtra 400034"
W0600C210977,"Nala Sopara railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,992,313,314,28,"24-01-2017 12:15","Badly maintained Nala Sopara station","Nallasopara Station Rd, Oswal Nagari, Nalasopara East, Nala Sopara, Maharashtra 401209"
W0980C210978,"Andheri railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1030,313,314,28,"24-01-2017 12:15","Badly maintained Andheri station","Railway Colony, Andheri East, Andheri, Maharashtra 400047"
W0500C210979,"Lower Parel railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,982,313,314,28,"24-01-2017 12:16","Badly maintained Lower Parel station","Mahadev Palav Marg, Lower Parel, Mumbai, Maharashtra 400013"
W0380C210981,"Parel railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,970,313,314,28,"24-01-2017 12:17","Badly maintained Parel station","Gautam Nagar, Parel, Mumbai, Maharashtra 400014"
W050C210982,"Sandhurst Road railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,935,313,314,28,"24-01-2017 12:18","Badly maintained Sandhurst Road station","Dr Meisheri Road, Central Railway Godown, Umerkhadi, Mumbai, Maharashtra 400009"
W0470C210983,"Thakurli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,979,313,314,28,"24-01-2017 12:19","Badly maintained Thakurli station","Thakurli Station Rd, Thakurli, Chole Gaon, Dombivli, Maharashtra 421201"
W0650C210984,"Sanpada railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,997,313,314,28,"24-01-2017 12:21","Badly maintained Sanpada station","Sanpada Subway, Sector 3, Sanpada, Navi Mumbai, Maharashtra 400705"
W02140C210985,"Bhandup railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1146,313,314,28,"24-01-2017 12:22","Badly maintained Bhandup station","Bhandup Station,Bhandup,Mumbai,Maharashtra, Station Rd, C.G.S. Colony, Kanjurmarg East, Mumbai, Maharashtra 400078"
W01020C210986,"Diwa railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1034,313,314,28,"24-01-2017 12:22","Badly maintained Diwa station","Sadguru Nagar, Diva, Thane, Maharashtra 400612"
W02110C210987,"Vikhroli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1143,313,314,28,"24-01-2017 12:22","Badly maintained Vikhroli station","Vikhroli Station Road, Ram Hajare Marg, Ashok Nagar, Vikhroli East, Mumbai, Maharashtra 400083"
W0240C210988,"Reay Road railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,950,313,314,28,"24-01-2017 12:24","Badly maintained Reay Road station","Barrister Nath Pai Marg, Sewri, Mumbai, Maharashtra 400010"
W0470C210990,"Thakurli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,979,313,314,28,"24-01-2017 12:25","Badly maintained Thakurli station","Thakurli Station Rd, Thakurli, Chole Gaon, Dombivli, Maharashtra 421201"
W0350C210991,"Sewri railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,967,313,314,28,"24-01-2017 12:26","Badly maintained Sewri station","Comed Rambhau Dev Ji Patil Rd, Gandhi Nagar, Sewri, Mumbai, Maharashtra 400015"
W0600C210992,"Nala Sopara railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,992,313,314,28,"24-01-2017 12:27","Badly maintained Nala Sopara station","Nallasopara Station Rd, Oswal Nagari, Nalasopara East, Nala Sopara, Maharashtra 401209"
W0790C210994,"Juinagar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1011,313,314,28,"24-01-2017 12:29","Badly maintained Juinagar station","Sector 11, Sanpada, Navi Mumbai, Maharashtra 400705"
W050C210995,"Masjid Bunder railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,935,313,314,28,"24-01-2017 12:30","Badly maintained Masjid Bunder station","A Gandhi Marg, Vadgadi, Masjid Bandar West, Masjid Bandar, Mumbai, Maharashtra 400003"
W02230C210996,"Mulund railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1155,313,314,28,"24-01-2017 12:31","Badly maintained Mulund station","Lokmanya Tilak Road & Kesar Baug Ln, Hanuman Chowk, Mulund East, Mumbai, Maharashtra 400081"
W0780C210998,"Santacruz railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1010,313,314,28,"24-01-2017 12:32","Badly maintained Santacruz station","Railway Colony, Santacruz West, Mumbai, Maharashtra 400047"
W0500C211002,"Lower Parel railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,982,313,314,28,"24-01-2017 12:34","Badly maintained Lower Parel station","Mahadev Palav Marg, Lower Parel, Mumbai, Maharashtra 400013"
W0500C211003,"Mahalaxmi railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,982,313,314,28,"24-01-2017 12:35","Badly maintained Mahalaxmi station","Bapurao Jagtap Marg, Arya Nagar, Mumbai, Maharashtra 400018"
W02140C211004,"Bhandup railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1146,313,314,28,"24-01-2017 12:36","Badly maintained Bhandup station","Bhandup Station,Bhandup,Mumbai,Maharashtra, Station Rd, C.G.S. Colony, Kanjurmarg East, Mumbai, Maharashtra 400078"
W01060C211004,"Naigaon railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1038,313,314,28,"24-01-2017 12:36","Badly maintained Naigaon station","Naigaon, Maharashtra 401202"
W01980C211007,"Vidyavihar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1130,313,314,28,"24-01-2017 12:38","Badly maintained Vidyavihar station","Vidyavihar station skywalk, ONGC Colony, Rajawadi Colony, Vidyavihar, Mumbai, Maharashtra 400086"
W000C211009,"Mira Road railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,0,313,314,28,"24-01-2017 12:39","Badly maintained Mira Road station","Lal Bahadur Shastri Marg, Shanti Vihar, Mira Road East, Mira Bhayandar, Maharashtra 401107"
W0500C211010,"Lower Parel railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,982,313,314,28,"24-01-2017 12:40","Badly maintained Lower Parel station","Mahadev Palav Marg, Lower Parel, Mumbai, Maharashtra 400013"
W0710C211011,"Mahim railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1003,313,314,28,"24-01-2017 12:41","Badly maintained Mahim station","Marinagar Colony, Central Government Staff Colony, Mahim, Mumbai, Maharashtra 400016"
W01490C211012,"Borivali railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1081,313,314,28,"24-01-2017 12:42","Badly maintained Borivali station","Chinchpada, Borivali East, Mumbai, Maharashtra 400066"
W010C211013,"Mansarovar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,937,313,314,28,"24-01-2017 12:43","Badly maintained Mansarovar station","Navi Mumbai, Maharashtra 410206"
W0790C211014,"Bandra railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1011,313,314,28,"24-01-2017 12:43","Badly maintained Bandra station","Bandra East to West Railway Foot-Bridge, Bairam Naupada, Bandra West, Mumbai, Maharashtra 400050"
W050C211015,"Masjid Bunder railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,935,313,314,28,"24-01-2017 12:45","Badly maintained Masjid Bunder station","A Gandhi Marg, Vadgadi, Masjid Bandar West, Masjid Bandar, Mumbai, Maharashtra 400003"
W01340C211016,"Malad railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1066,313,314,28,"24-01-2017 12:47","Badly maintained Malad station","Malad Footover Bridge, Vijaykar Wadi Industrial, Vijaykar Wadi, Malad West, Mumbai, Maharashtra 400064"
W0660C211017,"Kopar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,998,313,314,28,"24-01-2017 12:48","Badly maintained Kopar station","Kopargaon, Dombivli West, Dombivli, Maharashtra 421202"
W0790C211018,"Juinagar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1011,313,314,28,"24-01-2017 12:50","Badly maintained Juinagar station","Sector 11, Sanpada, Navi Mumbai, Maharashtra 400705"
W0280C211019,"Chinchpokli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,960,313,314,28,"24-01-2017 12:50","Badly maintained Chinchpokli station","Railway Footover Bridge, Chinchpokli, Mumbai, Maharashtra 400011"
W0240C211022,"Reay Road railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,950,313,314,28,"24-01-2017 12:51","Badly maintained Reay Road station","Barrister Nath Pai Marg, Sewri, Mumbai, Maharashtra 400010"
W01010C211024,"Mumbra railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1033,313,314,28,"24-01-2017 12:54","Badly maintained Mumbra station","Mumbra Devi Road, Bombay Colony, Mumbra, Thane, Maharashtra 400612"
W0630C211026,"Matunga Road railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,995,313,314,28,"24-01-2017 12:55","Badly maintained Matunga Road station","Matunga Central Railway Workshop, Hanuman Nagar, Dadar, Mumbai, Maharashtra 400016"
W0790C211027,"Juinagar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1011,313,314,28,"24-01-2017 12:57","Badly maintained Juinagar station","Sector 11, Sanpada, Navi Mumbai, Maharashtra 400705"
W02110C211028,"Vikhroli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1143,313,314,28,"24-01-2017 12:58","Badly maintained Vikhroli station","Vikhroli Station Road, Ram Hajare Marg, Ashok Nagar, Vikhroli East, Mumbai, Maharashtra 400083"
W0710C211029,"Mahim railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,1,2,1003,313,314,28,"24-01-2017 12:59","Badly maintained Mahim station","Marinagar Colony, Central Government Staff Colony, Mahim, Mumbai, Maharashtra 400016"
W01010C211031,"CBD Belapur railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1033,313,314,28,"24-01-2017 13:01","Badly maintained CBD Belapur station","Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614"
W01340C211035,"Malad railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1066,313,314,28,"24-01-2017 13:09","Badly maintained Malad station","Malad Footover Bridge, Vijaykar Wadi Industrial, Vijaykar Wadi, Malad West, Mumbai, Maharashtra 400064"
W090C211036,"Marine Lines railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,942,313,314,28,"24-01-2017 13:15","Badly maintained Marine Lines station","Chandan Wadi, Sonapur, Marine Lines, Mumbai, Maharashtra 400002"
W040C211039,"Chatrapati Shivaji Terminus railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,938,313,314,28,"24-01-2017 13:18","Badly maintained Chatrapati Shivaji Terminus station","Chhatrapati Shivaji Terminus Area, Fort, Mumbai, Maharashtra 400001"
W01010C211042,"Mumbra railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1033,313,314,28,"24-01-2017 13:24","Badly maintained Mumbra station","Mumbra Devi Road, Bombay Colony, Mumbra, Thane, Maharashtra 400612"
W01490C211044,"Borivali railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1081,313,314,28,"24-01-2017 13:29","Badly maintained Borivali station","Chinchpada, Borivali East, Mumbai, Maharashtra 400066"
W0790C211050,"Bandra railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1011,313,314,28,"24-01-2017 13:37","Badly maintained Bandra station","Bandra East to West Railway Foot-Bridge, Bairam Naupada, Bandra West, Mumbai, Maharashtra 400050"
W000C211052,"Bhayandar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,0,313,314,28,"24-01-2017 13:41","Badly maintained Bhayandar station","Navghar Rd, Chandan nagar, Bhayandar East, Mira Bhayandar, Maharashtra 401101"
W000C211054,"Bhayandar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,0,313,314,28,"24-01-2017 13:42","Badly maintained Bhayandar station","Navghar Rd, Chandan nagar, Bhayandar East, Mira Bhayandar, Maharashtra 401101"
W040C211056,"Churchgate railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,938,313,314,28,"24-01-2017 13:43","Badly maintained Churchgate station","Maharshi Karve Rd, Churchgate, Mumbai, Maharashtra 400020"
W01010C211058,"CBD Belapur railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1033,313,314,28,"24-01-2017 13:44","Badly maintained CBD Belapur station","Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614"
W0920C211059,"Vasai Road railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1024,313,314,28,"24-01-2017 13:47","Badly maintained Vasai Road station","Vasai Station Rd, Samarth Krupa Nagar, Vasai East, Vasai, Maharashtra 401202"
W0260C211062,"Panvel railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,952,313,314,28,"24-01-2017 13:48","Badly maintained Panvel station","Railway Station, Sector 18A, Forest Colony, Panvel, Navi Mumbai, Maharashtra 410206"
W0630C211063,"Matunga railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,995,313,314,28,"24-01-2017 13:50","Badly maintained Matunga station","Matunga Central Railway Workshop, Hanuman Nagar, Dadar, Mumbai, Maharashtra 400019"
W01920C211064,"Govandi railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1124,313,314,28,"24-01-2017 13:51","Badly maintained Govandi station","Govandi Station Over Bridge, Tata Nagar, Govandi East, Mumbai, Maharashtra 400088"
W000C211067,"Bhayandar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,0,313,314,28,"24-01-2017 13:52","Badly maintained Bhayandar station","Navghar Rd, Chandan nagar, Bhayandar East, Mira Bhayandar, Maharashtra 401101"
W0480C211068,"Chunabhatti railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,980,313,314,28,"24-01-2017 13:54","Badly maintained Chunabhatti station","Station Rd, Vrindavan, Chunabhatti, Sion, Mumbai, Maharashtra 400022"
W050C211069,"Kharghar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,935,313,314,28,"24-01-2017 13:55","Badly maintained Kharghar station","Sector 2, Kharghar, Navi Mumbai, Maharashtra 410210"
W0500C211071,"Mahalaxmi railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,982,313,314,28,"24-01-2017 13:57","Badly maintained Mahalaxmi station","Bapurao Jagtap Marg, Arya Nagar, Mumbai, Maharashtra 400018"
W0600C211072,"Nala Sopara railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,992,313,314,28,"24-01-2017 13:59","Badly maintained Nala Sopara station","Nallasopara Station Rd, Oswal Nagari, Nalasopara East, Nala Sopara, Maharashtra 401209"
W0680C211073,"Dombivli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1000,313,314,28,"24-01-2017 14:01","Badly maintained Dombivli station","Kelkar Rd, Ramnagar, Dombivli East, Dombivli, Maharashtra 421201"
W0280C211074,"Chinchpokli railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,960,313,314,28,"24-01-2017 14:02","Badly maintained Chinchpokli station","Railway Footover Bridge, Chinchpokli, Mumbai, Maharashtra 400011"
W0990C211075,"Seawoods-Darave railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1031,313,314,28,"24-01-2017 14:04","Badly maintained Seawoods-Darave station","?????? ???. ??, ??????, Sector 28, Nerul, Navi Mumbai, Maharashtra 400706"
W0520C211077,"Elphinstone Road railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,984,313,314,28,"24-01-2017 14:06","Badly maintained Elphinstone Road station","Balasheth Mandurkar Marg, Krishna Nagar, Parel, Mumbai, Maharashtra 400012"
W0180C211078,"Grant Road railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,948,313,314,28,"24-01-2017 14:08","Badly maintained Grant Road station","Frere Bridge, Zoroastrian Colony, Grant Road, Mumbai, Maharashtra 400007"
W02100C211079,"Kanjurmarg railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,1142,313,314,28,"24-01-2017 14:10","Badly maintained Kanjurmarg station","Kanjurmarg Sky Walk, Laxmi Udyog Nagar, Kanjurmarg West, Bhandup East, Mumbai, Maharashtra 400078"
W0660C211080,"Kopar railway station is very badly maintained and requires urgent attention by the railway authorities.  I request the railway authorities to look into this issue and take up proper maintenance works  so that there is no inconvenience caused to commuters like me who use this station on a regular basis. ",9,0,2,998,313,314,28,"24-01-2017 14:11","Badly maintained Kopar station","Kopargaon, Dombivli West, Dombivli, Maharashtra 421202"
